key,cct_mean,a,b
[S0001-14] 2025-6-24-2-16-16-8,4400,1.788091137570475,-174.60434739189262
[S0002-14] 2025-6-25-3-11-26-37,4400,4.051827175660049,-519.0622176106626
[S0003-14] 2025-6-23-1-13-14-38,4400,0.49557740330913563,21.471259356155787
[S0004-14] 2025-6-23-1-13-37-55,4400,1.5716302214683786,-137.1075777845524
[S0005-14] 2025-6-24-2-15-45-5,4400,0.011498282460681424,91.93963164527918
[S0006-14] 2025-6-25-3-13-19-14,4400,-1.7062841332737746,356.61203423998165
[S0007-14] 2025-6-24-2-14-8-19,4400,3.4068087430452714,-417.48203726085336
[S0008-14] 2025-6-25-3-12-1-13,4400,-2.327563898505624,456.57810416814823
[S0009-14] 2025-6-16-1-14-39-15,4400,-6.946584975078793,1124.5973823639827
[S0010-14] 2025-6-23-1-14-35-10,4400,5.126831454026478,-686.5653336019482
[S0011-14] 2025-6-25-3-14-1-27,4400,2.3930714116844936,-270.5992291754589
[S0012-14] 2025-6-26-4-11-27-51,4400,-0.5707730747569825,182.92481854654758
