key,cct_mean,a,b
[S0001-14] 2025-6-24-2-16-16-8,4400,1.1125814677141719,58.985553652226955
[S0002-14] 2025-6-25-3-11-26-37,4400,2.720473525714706,4.126235675995519
[S0003-14] 2025-6-23-1-13-14-38,4400,0.32674047767576414,85.7215166623519
[S0004-14] 2025-6-23-1-13-37-55,4400,0.8106448183144009,72.68190093098804
[S0005-14] 2025-6-24-2-15-45-5,4400,1.7046739494623404,36.395060575612796
[S0006-14] 2025-6-25-3-13-19-14,4400,-1.526742160217197,149.98726690385766
[S0007-14] 2025-6-24-2-14-8-19,4400,3.4377771810233773,-14.333781085195156
[S0008-14] 2025-6-25-3-12-1-13,4400,-3.0901322795120922,214.63956224315748
[S0009-14] 2025-6-16-1-14-39-15,4400,-4.226519219143088,221.00927185074656
[S0010-14] 2025-6-23-1-14-35-10,4400,4.0874850239664156,-50.905456243120405
[S0011-14] 2025-6-25-3-14-1-27,4400,1.7733493507353815,31.182268484593095
[S0012-14] 2025-6-26-4-11-27-51,4400,-0.6290726342079476,117.14244954035887
