key,cct_mean,a,b
[S0001-14] 2025-6-24-2-16-16-8,4400,-0.5892015381502781,54.26781180082235
[S0002-14] 2025-6-25-3-11-26-37,4400,-1.3350043399470264,-0.42674008993417534
[S0003-14] 2025-6-23-1-13-14-38,4400,-0.1632921506347211,84.90480914150749
[S0004-14] 2025-6-23-1-13-37-55,4400,-0.5178062648446556,64.0625741889638
[S0005-14] 2025-6-24-2-15-45-5,4400,-0.00406316333782748,93.39158056029012
[S0006-14] 2025-6-25-3-13-19-14,4400,0.5622710073063825,138.21315044313624
[S0007-14] 2025-6-24-2-14-8-19,4400,-1.1226884030569997,18.576714193480726
[S0008-14] 2025-6-25-3-12-1-13,4400,0.767243010997946,158.67770800217897
[S0009-14] 2025-6-16-1-14-39-15,4400,2.288701815995843,235.4302637746079
[S0010-14] 2025-6-23-1-14-35-10,4400,-1.6893491629005333,-30.341675016706976
[S0011-14] 2025-6-25-3-14-1-27,4400,-0.7885408971394969,35.709223695398954
[S0012-14] 2025-6-26-4-11-27-51,4400,0.18810169791302384,109.86858799007635
