key,cct_mean,a,b
[S0001-17] 2025-6-24-2-16-30-15,3500,-0.17149341175464483,143.40828768458567
[S0002-17] 2025-6-25-3-11-32-48,3500,0.9457740094462114,-140.7244172046717
[S0003-17] 2025-6-23-1-13-21-32,3500,0.05890466742828855,79.44077264463668
[S0004-17] 2025-6-23-1-13-45-54,3500,-0.09196760345896333,116.09471234248986
[S0005-17] 2025-6-24-2-15-51-26,3500,1.2220875793858024,-268.20864778491045
[S0006-17] 2025-6-25-3-13-25-48,3500,-0.21011622605265962,149.68961413146874
[S0007-17] 2025-6-24-2-14-17-20,3500,-0.3544716307525089,179.10829583707525
[S0008-17] 2025-6-25-3-12-7-28,3500,0.1223639899201873,65.27961122467111
[S0009-17] 2025-6-16-1-14-44-34,3500,-0.8925430111600677,310.9059231165979
[S0010-17] 2025-6-23-1-14-42-6,3500,0.6870600131875917,-92.4626135182988
[S0011-17] 2025-6-25-3-14-9-40,3500,0.27718341139799646,19.010727203647164
[S0012-17] 2025-6-26-4-11-38-16,3500,0.48871302782797066,-38.60289912927093
