key,cct_mean,a,b
[S0001-17] 2025-6-24-2-16-30-15,3500,-1.7050356978225005,159.931354155848
[S0002-17] 2025-6-25-3-11-32-48,3500,3.841632482948652,-42.01672266452348
[S0003-17] 2025-6-23-1-13-21-32,3500,1.5716754014297765,40.40428817683436
[S0004-17] 2025-6-23-1-13-45-54,3500,-2.826515591471399,184.90149845769722
[S0005-17] 2025-6-24-2-15-51-26,3500,5.868297682015335,-124.67179073566535
[S0006-17] 2025-6-25-3-13-25-48,3500,-0.24934584400798837,106.5483858413784
[S0007-17] 2025-6-24-2-14-17-20,3500,-0.5106744201517137,112.45279628702389
[S0008-17] 2025-6-25-3-12-7-28,3500,0.3048480468222874,84.59423222873474
[S0009-17] 2025-6-16-1-14-44-34,3500,-3.4603716820965165,208.10989744591484
[S0010-17] 2025-6-23-1-14-42-6,3500,2.9709790650419947,-27.67697317943495
[S0011-17] 2025-6-25-3-14-9-40,3500,1.3875457661393507,37.327496996824806
[S0012-17] 2025-6-26-4-11-38-16,3500,1.8575505696835903,24.71840602685046
