key,cct_mean,a,b
[S0001-8] 2025-6-13-5-14-56-38,3500,0.1956887960782705,65.1268643113362
[S0002-8] 2025-6-13-5-15-19-8,3500,-0.16177355275280514,118.57924238891387
[S0003-8] 2025-6-13-5-15-39-56,3500,-0.07331366171730304,111.5302011719149
[S0004-8] 2025-6-13-5-15-57-9,3500,-6.121502680998327e-16,97.00000000000006
[S0005-8] 2025-6-13-5-16-29-23,3500,0.32226103231154224,40.75154975446536
[S0006-8] 2025-6-13-5-16-51-2,3500,6.288015574027168e-16,97.99999999999989
[S0007-8] 2025-6-13-5-17-14-37,3500,-8.440556813972033e-05,100.01186449787701
[S0008-8] 2025-6-13-5-17-44-44,3500,-0.032266348546250614,102.10835541504521
[S0009-8] 2025-6-16-1-14-15-1,3500,0.2956734888134339,52.84046602803733
[S0010-8] 2025-6-23-1-14-16-39,3500,-0.7631630367667933,209.82656044507823
[S0011-8] 2025-6-25-3-13-48-14,3500,-0.12103416178478298,113.02955260795589
[S0012-8] 2025-6-26-4-11-9-34,3500,-0.638635353443666,196.58563574535432
