key,cct_mean,a,b
[S0001-8] 2025-6-13-5-14-56-38,3500,-0.018558215610053757,98.88789206214147
[S0002-8] 2025-6-13-5-15-19-8,3500,-0.0007612776290152716,95.77201587831777
[S0003-8] 2025-6-13-5-15-39-56,3500,-0.16402915914242938,104.69555059926877
[S0004-8] 2025-6-13-5-15-57-9,3500,8.460339335655502e-16,96.99999999999997
[S0005-8] 2025-6-13-5-16-29-23,3500,0.4276354314280924,81.97859669743946
[S0006-8] 2025-6-13-5-16-51-2,3500,2.968055829720838e-15,97.99999999999984
[S0007-8] 2025-6-13-5-17-14-37,3500,0.00025418725227855244,99.99054671905259
[S0008-8] 2025-6-13-5-17-44-44,3500,-1.308612351548544,150.37283738535825
[S0009-8] 2025-6-16-1-14-15-1,3500,1.3875770440269266,52.719941598449985
[S0010-8] 2025-6-23-1-14-16-39,3500,1.4013217322347558,39.594426832724686
[S0011-8] 2025-6-25-3-13-48-14,3500,-0.10528939392668353,100.19833134071624
[S0012-8] 2025-6-26-4-11-9-34,3500,-0.045510629763467716,98.0874029281623
