key,cct_mean,a,b
[S0001-12] 2025-6-24-2-16-11-2,5000,0.527381648511145,135.87351896918676
[S0002-12] 2025-6-25-3-11-22-31,5000,-1.2863730832546758,4.265514282662998
[S0003-12] 2025-6-23-1-13-7-13,5000,-0.8396833010626588,35.39795676944277
[S0004-12] 2025-6-23-1-13-34-3,5000,2.363522741356768,249.18200762293407
[S0005-12] 2025-6-24-2-14-58-49,5000,-0.2835713466873983,74.02551108353755
[S0006-12] 2025-6-25-3-13-14-31,5000,0.19846760236587127,111.60609401003998
[S0007-12] 2025-6-24-2-14-2-24,5000,-0.1379908469132271,85.37793500655401
[S0008-12] 2025-6-25-3-11-56-43,5000,0.43550801436433584,130.9152296247097
[S0009-12] 2025-6-16-1-14-35-23,5000,0.8983328396168336,149.48375095014944
[S0010-12] 2025-6-23-1-14-30-27,5000,-0.6837280224377065,45.54609886317165
[S0011-12] 2025-6-25-3-13-57-14,5000,-1.007958798988909,19.141449839416946
[S0012-12] 2025-6-26-4-11-22-40,5000,0.10104626950541892,104.08066045486338
