key,cct_mean,a,b
[S0001-13] 2025-6-24-2-16-12-45,4700,1.7968104851745847,-177.30984126521025
[S0002-13] 2025-6-25-3-11-24-33,4700,2.0599469439638907,-217.6367075653059
[S0003-13] 2025-6-23-1-13-12-36,4700,-1.4296543892884868,311.14820397481105
[S0004-13] 2025-6-23-1-13-35-47,4700,9.938187546714628,-1389.6113255892294
[S0005-13] 2025-6-24-2-15-0-25,4700,2.909870721983849,-346.8427262201658
[S0006-13] 2025-6-25-3-13-16-59,4700,1.0352398472338078,-61.42436731973544
[S0007-13] 2025-6-24-2-14-5-27,4700,-2.1415423685969324,415.8865192913847
[S0008-13] 2025-6-25-3-11-58-53,4700,-2.369668747974785,463.42620645146684
[S0009-13] 2025-6-16-1-14-37-14,4700,-1.8172023848746468,364.34346845751344
[S0010-13] 2025-6-23-1-14-33-0,4700,4.919171877379648,-654.9556473443319
[S0011-13] 2025-6-25-3-13-59-23,4700,5.82736049724807,-795.1299313030702
[S0012-13] 2025-6-26-4-11-25-10,4700,0.4750168353134381,24.13771848056297
