key,cct_mean,a,b
[S0001-4] 2025-6-13-5-14-49-41,4700,0.2582749386841975,69.14146646259209
[S0002-4] 2025-6-13-5-15-12-6,4700,1.218767144157137,-42.014243449755284
[S0003-4] 2025-6-13-5-15-32-30,4700,-1.3119153328871336,247.73846542492558
[S0004-4] 2025-6-13-5-15-50-16,4700,2.2714617045294304e-15,96.99999999999976
[S0005-4] 2025-6-13-5-16-22-0,4700,-0.9771075954923071,206.8530600411219
[S0006-4] 2025-6-13-5-16-44-27,4700,3.850894790067847e-14,97.99999999999572
[S0007-4] 2025-6-13-5-17-7-26,4700,2.8984025457896767e-16,100.00000000000006
[S0008-4] 2025-6-13-5-17-28-43,4700,0.8963711266529522,-2.044537322362644
[S0009-4] 2025-6-16-1-14-8-15,4700,1.4466558618977747,-68.16088520931025
[S0010-4] 2025-6-23-1-14-9-1,4700,0.09722268603255972,85.19954294011788
[S0011-4] 2025-6-25-3-13-41-17,4700,0.30579618387256063,62.1161509804332
[S0012-4] 2025-6-26-4-11-2-0,4700,-0.7356345685253312,178.81821789136157
