key,cct_mean,a,b
[S0001-18] 2025-6-24-2-16-31-52,3200,0.7374697986686156,-102.50541386597037
[S0002-18] 2025-6-25-3-11-34-45,3200,0.5091833115549994,-31.842527780292922
[S0003-18] 2025-6-23-1-13-23-35,3200,0.2317252956972128,31.991757997358715
[S0004-18] 2025-6-23-1-13-49-7,3200,0.46016588689969123,-11.38594230219674
[S0005-18] 2025-6-24-2-15-52-59,3200,0.8793507310539035,-154.62826607946334
[S0006-18] 2025-6-25-3-13-27-56,3200,-0.019353536885200997,102.0657607663637
[S0007-18] 2025-6-24-2-14-19-36,3200,0.34338678728534267,7.3483859912971
[S0008-18] 2025-6-25-3-12-11-47,3200,-0.18481575793151347,144.0379503267348
[S0009-18] 2025-6-16-1-14-52-21,3200,-0.07458514355856513,109.80090819484273
[S0010-18] 2025-6-23-1-14-44-8,3200,1.259084785335203,-228.73909432162006
[S0011-18] 2025-6-25-3-14-12-8,3200,-0.05169551186109035,107.59834840767597
[S0012-18] 2025-6-26-4-11-40-49,3200,-0.17492785782607323,138.42070559156517
