key,cct_mean,a,b
[S0001-18] 2025-6-24-2-16-31-52,3200,3.8194674538418365,-484.36941291234007
[S0002-18] 2025-6-25-3-11-34-45,3200,3.630946076040721,-460.94442606951895
[S0003-18] 2025-6-23-1-13-23-35,3200,2.309046829507063,-256.46174036823885
[S0004-18] 2025-6-23-1-13-49-7,3200,7.448387572649392,-1027.8711130425181
[S0005-18] 2025-6-24-2-15-52-59,3200,5.77826834814414,-787.3496343168093
[S0006-18] 2025-6-25-3-13-27-56,3200,0.43563270377518704,30.89156171140148
[S0007-18] 2025-6-24-2-14-19-36,3200,2.076514845493492,-226.4031938028052
[S0008-18] 2025-6-25-3-12-11-47,3200,-0.16042912895100134,121.77674146571759
[S0009-18] 2025-6-16-1-14-52-21,3200,-5.065345923620619,842.3407838953367
[S0010-18] 2025-6-23-1-14-44-8,3200,8.127192056630994,-1152.5173900020611
[S0011-18] 2025-6-25-3-14-12-8,3200,-0.01731709989827766,96.98246856733097
[S0012-18] 2025-6-26-4-11-40-49,3200,-0.9348400116762507,236.35481251424864
