key,cct_mean,a,b
[S0001-18] 2025-6-24-2-16-31-52,3200,-2.6175883449641417,392.0872902460968
[S0002-18] 2025-6-25-3-11-34-45,3200,-6.446975648894475,820.595535083634
[S0003-18] 2025-6-23-1-13-23-35,3200,-3.0555958825194796,442.56129051477046
[S0004-18] 2025-6-23-1-13-49-7,3200,-15.737876309387799,1893.454821779362
[S0005-18] 2025-6-24-2-15-52-59,3200,-7.502529538976323,940.2247723377428
[S0006-18] 2025-6-25-3-13-27-56,3200,-0.24389066352304978,125.12537057816874
[S0007-18] 2025-6-24-2-14-19-36,3200,-1.4504912830046515,253.8475584285886
[S0008-18] 2025-6-25-3-12-11-47,3200,0.012116433100843873,95.36733510030328
[S0009-18] 2025-6-16-1-14-52-21,3200,7.599548680310774,-788.4918073750779
[S0010-18] 2025-6-23-1-14-44-8,3200,-9.2835269016275,1140.1965650432664
[S0011-18] 2025-6-25-3-14-12-8,3200,0.013626500184781674,92.78672806698262
[S0012-18] 2025-6-26-4-11-40-49,3200,0.3358828049287337,55.96208335855795
