key,cct_mean,a,b
[S0001-11] 2025-6-24-2-16-8-57,5300,-0.6352318063164991,167.3520568735205
[S0002-11] 2025-6-25-3-11-20-27,5300,-2.4597662874205892,372.324578358266
[S0003-11] 2025-6-23-1-13-4-48,5300,-2.6511313155615412,392.7290490729886
[S0004-11] 2025-6-23-1-13-31-18,5300,-3.611176228423379,514.243556575025
[S0005-11] 2025-6-24-2-14-57-17,5300,-2.3101295793330126,353.9739904075574
[S0006-11] 2025-6-25-3-13-11-40,5300,-4.198017356583712,569.5434863531348
[S0007-11] 2025-6-24-2-13-53-22,5300,-0.12592008134603017,109.6326217721263
[S0008-11] 2025-6-25-3-11-53-31,5300,-0.05377038059611892,103.62146191103442
[S0009-11] 2025-6-16-1-14-33-10,5300,-7.307762020139441,936.7858537854261
[S0010-11] 2025-6-23-1-14-28-5,5300,-5.268891846752802,695.4599869552495
[S0011-11] 2025-6-25-3-13-55-2,5300,-3.294642703066734,470.231883093494
[S0012-11] 2025-6-26-4-11-20-38,5300,1.511175983135009,-72.37076043026171
