cct_midpoints,slope,intercept,min(a),max(a),slope_trend,intercept_trend
3200,-114.2347562285642,89.97466794310321,-15.737876309387799,7.599548680310774,-112.93097114156319,92.18005106578923
3500,-112.942365579901,92.32056379885083,-10.216805873819292,6.2050418941885255,-113.07836166095177,92.57174978267233
3800,-112.57511323716739,95.41178613317824,-6.706206123400904,8.359794197525318,-113.22575218034036,92.96344849955543
4100,-112.35663893129616,95.56937265755727,-7.160627956247511,5.069414127132477,-113.37314269972894,93.35514721643851
4400,-113.9750678143222,92.47535002528103,-6.160273390529389,11.172146429419259,-113.52053321911754,93.74684593332161
4700,-113.15415197364605,93.9697760323647,-12.890868893043939,3.29948400276904,-113.66792373850612,94.13854465020471
5000,-113.2901680526901,94.11154172028691,-5.350986598124063,9.170655110788026,-113.81531425789471,94.53024336708779
5300,-114.24421847400116,94.99184872416191,-7.307762020139441,1.511175983135009,-113.96270477728329,94.92194208397089
5600,-114.91231868046907,94.8967063651101,-7.482023904891137,3.1363739055434734,-114.11009529667189,95.31364080085397
