CCT,slope,intercept,min(a),max(a)
3200,-266.72589425721503,91.13224585440136,-1.3558660238675342,16.808769576293127
3500,-263.7309471643118,91.51940943672635,-14.170145769918268,13.259160135571527
3800,-260.73600007140857,91.90657301905135,-50.30250291816674,47.731326938301066
4100,-257.7410529785053,92.29373660137634,-54.56376519497724,78.76334460785486
4400,-254.7461058856021,92.68090018370133,-50.47865590036231,67.97787340099543
4700,-251.75115879269887,93.06806376602633,-4.1159170735873305,4.4758383852845585
5000,-248.75621169979564,93.45522734835131,-30.784343259971813,26.24450183496659
5300,-245.76126460689244,93.84239093067632,-48.669406611876,54.7335604303172
5600,-242.76631751398918,94.2295545130013,-65.2871416143875,34.559373132900404
