CCT,slope,intercept,min(a),max(a)
3200,-36.28539990144044,92.36822955577756,-423.27567748471824,445.0777891555296
3500,-35.71809221343647,92.81391809479238,-262.0579099403953,162.64802605471735
3800,-35.1507845254325,93.25960663380721,-282.6160662900282,323.2929874541219
4100,-34.583476837428535,93.70529517282203,-382.70864540109875,313.4146167994672
4400,-34.01616914942456,94.15098371183686,-182.39133743375407,290.28977607626484
4700,-33.4488614614206,94.59667225085168,-35.14364211397601,65.70278290819843
5000,-32.88155377341663,95.0423607898665,-43.407379956025196,38.082704784324335
5300,-32.31424608541266,95.48804932888133,-181.27721097370124,364.9427539642128
5600,-31.74693839740869,95.93373786789616,-477.29220182252465,259.98026188929987
