CCT,slope,intercept,min(a),max(a)
3200,-152.07032600463668,96.96699345387006,-204.3813918612786,273.2888378565058
3500,-153.27441808718126,97.10815382699215,-1.2479617871941204,8.031955261984063
3800,-154.47851016972584,97.24931420011424,-49.24110147032506,47.74230475764465
4100,-155.68260225227044,97.39047457323633,-100.47800257672624,169.6854120940633
4400,-156.88669433481502,97.53163494635842,-33.14046123267441,22.5024797557538
4700,-158.0907864173596,97.67279531948053,-26.186245558107444,17.33061541810036
5000,-159.29487849990417,97.81395569260262,-10.624971724212955,7.990036441822975
5300,-160.49897058244875,97.95511606572471,-32.854928565209335,64.64819976886675
5600,-161.70306266499335,98.0962764388468,-2.4275086977169025,1.2262081405263516
