cct_midpoints,slope,intercept,min(a),max(a),slope_trend,intercept_trend
3200,-151.23899927343626,96.73822404310629,-1.8147255911845128,1.0067907176240796,-152.38795455465856,97.42489509076141
3500,-153.88572456046464,97.9867803204864,-1.0669147013661269,2.9101473049780875,-152.24141911626097,97.41449633537243
3800,-152.81185728467003,97.63842153967377,-0.5021114338358308,1.1563239140488486,-152.09488367786338,97.40409757998346
4100,-151.56480647616362,96.91132633675431,-1.6506903829823634,2.380886096487824,-151.9483482394658,97.39369882459447
4400,-151.09905688263282,97.94747756640332,-0.6717750279237503,1.187687862472182,-151.8018128010682,97.38330006920549
4700,-150.3143041142401,97.58589524499187,-1.188057793525398,0.9731113610316466,-151.6552773626706,97.3729013138165
5000,-152.26208018552734,96.88136089895112,-1.0126462876682913,2.0494953000815745,-151.50874192427304,97.36250255842752
5300,-151.98684469841982,97.91199450617525,-2.397365447417402,0.8441660759551542,-151.36220648587545,97.35210380303853
5600,-151.05264173405828,96.84822016630682,-1.9541512122675442,1.196824289271291,-151.21567104747785,97.34170504764955
