CCT,slope,intercept,min(a),max(a)
3200,-152.38795455465856,97.42489509076141,-45.85867755146099,58.424170461551974
3500,-152.24141911626097,97.41449633537243,-143.58299148099397,122.97366545574148
3800,-152.09488367786338,97.40409757998346,-162.0432356699116,171.69595361182857
4100,-151.9483482394658,97.39369882459447,-27.363648491080696,20.255233294673104
4400,-151.8018128010682,97.38330006920549,-11.937668495347221,8.624010965591344
4700,-151.6552773626706,97.3729013138165,-78.55751592895082,65.1853579144541
5000,-151.50874192427304,97.36250255842752,-22.63507490488819,2.0494953000815745
5300,-151.36220648587545,97.35210380303853,-91.30618291589573,95.53288093708358
5600,-151.21567104747785,97.34170504764955,-379.97676858894295,211.6172661854949
