cct_midpoints,slope,intercept,min(a),max(a),slope_trend,intercept_trend
3200,116.76030556320399,97.04112424766339,-0.26683180712308646,0.34004788187933216,120.89927625159005,97.47753421703908
3500,127.2065423993876,98.08921209554538,-0.4775339559502283,0.3749034279209312,119.9215925517801,97.52445435852108
3800,122.31120910822425,97.63124224358396,-0.24801919970973413,0.1394874557302954,118.94390885197015,97.57137450000307
4100,116.48193605347454,97.16075752624954,-0.6445627986136542,0.3514989329064666,117.96622515216019,97.61829464148508
4400,110.78194341923502,98.01468210280619,-0.3207205712357884,0.16295109634967062,116.98854145235025,97.66521478296707
4700,110.09367934145365,97.8070357815759,-0.21755253548287112,0.2552708422128216,116.01085775254029,97.71213492444907
5000,116.84660986591682,97.36560767023059,-0.5512122789993573,0.22776298534298886,115.03317405273035,97.75905506593107
5300,122.341306622006,98.37675285860384,-0.1994353811743119,0.5206184120130745,114.0554903529204,97.80597520741307
5600,110.0733406982499,97.50051852044459,-0.2789567558591337,0.4162553404150522,113.07780665311044,97.85289534889506
