cct_midpoints,slope,intercept,min(a),max(a),slope_trend,intercept_trend
3200,-113.64608490814932,96.53395534344925,-1.0766222098651799,2.210527411899071,-112.52096702967323,97.27845319992214
3500,-112.06741515403176,97.6239384633833,-2.8673686907534988,0.614413795229219,-112.61325467893487,97.28157815912023
3800,-112.05084915234569,97.68384450759217,-1.4623452370403098,0.5595692241097096,-112.70554232819649,97.2847031183183
4100,-112.38172559094109,97.21195959881993,-2.4378916035115,1.373744176477147,-112.79782997745811,97.2878280775164
4400,-112.65628251130592,97.82707951023069,-1.241083261591066,0.9624295721322468,-112.89011762671974,97.29095303671448
4700,-113.52426997282461,97.39151492266505,-1.3119153328871336,1.4466558618977747,-112.98240527598136,97.29407799591257
5000,-113.01662063849606,96.65532844206066,-2.084445047206115,2.0111141190891426,-113.074692925243,97.29720295511065
5300,-113.42148615332347,97.69121504586546,-0.9972224112191538,2.896716495535114,-113.16698057450462,97.30032791430874
5600,-113.24632455905888,96.9997414963634,-2.2409853284019787,2.5013337079225866,-113.25926822376624,97.30345287350683
