CCT,slope,intercept,min(a),max(a)
3200,-36.26684805461365,97.51048381782842,-13.121582869961264,16.682663848124015
3500,-35.99353716434961,97.55711738978334,-127.14319270959976,117.64731607299156
3800,-35.720226274085576,97.60375096173827,-190.65770718853898,115.2437140238299
4100,-35.44691538382153,97.6503845336932,-3.486106229207191,3.6559142106986933
4400,-35.1736044935575,97.69701810564813,-3.430152731602785,2.4785308802202675
4700,-34.900293603293456,97.74365167760305,-6.869772384574281,8.538671045353736
5000,-34.62698271302942,97.79028524955798,-110.15384036444013,135.63526569716225
5300,-34.35367182276538,97.8369188215129,-113.89642441563186,97.6546258403721
5600,-34.08036093250134,97.88355239346782,-92.06645249068897,146.14588942775325
