CCT,slope,intercept,min(a),max(a)
3200,74.01947800473158,97.42492643824335,-20.40931164421683,17.63762163415449
3500,73.57468354461628,97.41454198787567,-40.50893702112053,49.37110021795146
3800,73.12988908450096,97.40415753750798,-57.48911596789252,64.00077940500255
4100,72.68509462438566,97.39377308714029,-6.700821015494662,8.970269299418455
4400,72.24030016427035,97.38338863677261,-2.8108459970007895,3.9345742087140088
4700,71.79550570415505,97.37300418640493,-21.76721600349899,25.485854567719894
5000,71.35071124403973,97.36261973603723,-0.6753634789092513,7.4489778379750815
5300,70.90591678392443,97.35223528566955,-36.57471440670017,37.88077391420384
5600,70.46112232380912,97.34185083530187,-70.95604922974381,124.07606289232726
