key,cct_mean,a,b
[S0001-7] 2025-6-13-5-14-55-2,3800,0.030012811354797546,101.78303518246956
[S0002-7] 2025-6-13-5-15-17-10,3800,0.08262407962293583,104.70399134931759
[S0003-7] 2025-6-13-5-15-37-51,3800,-0.004510506616042866,98.15547003401865
[S0004-7] 2025-6-13-5-15-55-42,3800,-0.06933004845077086,89.89419333556098
[S0005-7] 2025-6-13-5-16-27-42,3800,-0.24801919970973413,68.79073431790825
[S0006-7] 2025-6-13-5-16-49-25,3800,-0.04756106366334356,91.76650575072597
[S0007-7] 2025-6-13-5-17-12-42,3800,0.12700875849291005,114.52817028677293
[S0008-7] 2025-6-13-5-17-42-59,3800,0.1394874557302954,115.67046677329566
[S0009-7] 2025-6-16-1-14-13-15,3800,-0.16236293187305362,81.57022180708599
[S0010-7] 2025-6-23-1-14-14-32,3800,-0.154289106668094,75.90255049081111
[S0011-7] 2025-6-25-3-13-46-31,3800,-0.15458423349961928,75.67183545873117
[S0012-7] 2025-6-26-4-11-7-33,3800,-0.058876125187215196,89.48696540504531
