key,cct_mean,a,b
[S0001-7] 2025-6-13-5-14-55-2,3800,-0.03098275435204417,95.96841357986666
[S0002-7] 2025-6-13-5-15-17-10,3800,0.10385176021696443,102.73648116578194
[S0003-7] 2025-6-13-5-15-37-51,3800,-0.008918716540158482,98.05056192139601
[S0004-7] 2025-6-13-5-15-55-42,3800,-0.11005151613379216,90.19444773627346
[S0005-7] 2025-6-13-5-16-27-42,3800,-0.3810056977721988,69.98021273445441
[S0006-7] 2025-6-13-5-16-49-25,3800,-0.04820651697725791,94.0506635744764
[S0007-7] 2025-6-13-5-17-12-42,3800,0.16545415250095188,111.8161545065775
[S0008-7] 2025-6-13-5-17-42-59,3800,0.11542033449321629,106.61720986705384
[S0009-7] 2025-6-16-1-14-13-15,3800,-0.19779320939896078,86.09851386528807
[S0010-7] 2025-6-23-1-14-14-32,3800,-0.22461808073500525,78.26087587400453
[S0011-7] 2025-6-25-3-13-46-31,3800,-0.16766675806177175,82.50353213656985
[S0012-7] 2025-6-26-4-11-7-33,3800,-0.1306624495268807,86.46575805204154
