key,cct_mean,a,b
[S0001-3] 2025-6-13-5-14-48-2,5000,-1.2089114050389734e-14,98.00000000000128
[S0002-3] 2025-6-13-5-15-10-11,5000,0.3050160064752013,70.54323614300557
[S0003-3] 2025-6-13-5-15-30-45,5000,0.03829561912708962,95.35465063462027
[S0004-3] 2025-6-13-5-15-48-47,5000,0.11019207584149467,87.21728407525539
[S0005-3] 2025-6-13-5-16-20-14,5000,-0.2734249163556842,132.61240805532935
[S0006-3] 2025-6-13-5-16-42-49,5000,0.00527209595228432,97.53497349247039
[S0007-3] 2025-6-13-5-17-5-31,5000,0.04073379517872584,96.2219989864337
[S0008-3] 2025-6-13-5-17-26-58,5000,0.04591752635987784,92.88437889683415
[S0009-3] 2025-6-16-1-14-6-46,5000,-0.1344058320404462,112.26218347575791
[S0010-3] 2025-6-23-1-14-7-25,5000,-0.4457071260090541,134.1125949495173
[S0011-3] 2025-6-25-3-13-39-34,5000,-6.718356929083098e-16,96.00000000000004
[S0012-3] 2025-6-26-4-11-0-17,5000,0.16371233843414446,80.966555827094
