key,cct_mean,a,b
[S0001-3] 2025-6-13-5-14-48-2,5000,1.5111773148282724e-16,97.99999999999991
[S0002-3] 2025-6-13-5-15-10-11,5000,-0.10955888674122481,123.3295697920125
[S0003-3] 2025-6-13-5-15-30-45,5000,0.00936220148853358,97.17730375368295
[S0004-3] 2025-6-13-5-15-48-47,5000,0.018712391284387137,92.61724918726735
[S0005-3] 2025-6-13-5-16-20-14,5000,0.3239093409617651,0.6318993421124043
[S0006-3] 2025-6-13-5-16-42-49,5000,0.016520897018086306,93.53240373738966
[S0007-3] 2025-6-13-5-17-5-31,5000,-0.00916529731468327,102.28771154593315
[S0008-3] 2025-6-13-5-17-26-58,5000,0.1291660463169802,61.725229559218306
[S0009-3] 2025-6-16-1-14-6-46,5000,-0.13526577276281265,131.52662810423445
[S0010-3] 2025-6-23-1-14-7-25,5000,0.21421949491033793,39.14796666619056
[S0011-3] 2025-6-25-3-13-39-34,5000,2.5363204869306074e-15,95.99999999999932
[S0012-3] 2025-6-26-4-11-0-17,5000,0.015039211816660425,93.22571739562176
