key,cct_mean,a,b
[S0001-3] 2025-6-13-5-14-48-2,5000,8.826456082231911e-15,97.99999999999903
[S0002-3] 2025-6-13-5-15-10-11,5000,0.22496169209653666,75.35950996790434
[S0003-3] 2025-6-13-5-15-30-45,5000,0.03403253899490711,95.47623317062596
[S0004-3] 2025-6-13-5-15-48-47,5000,0.13304861239531698,83.44672625584163
[S0005-3] 2025-6-13-5-16-20-14,5000,-0.41951077889718097,154.96008734749256
[S0006-3] 2025-6-13-5-16-42-49,5000,-0.002969177350628155,98.32220187786467
[S0007-3] 2025-6-13-5-17-5-31,5000,0.036631166072121524,96.25363809126294
[S0008-3] 2025-6-13-5-17-26-58,5000,0.02171164935606864,94.66551446709929
[S0009-3] 2025-6-16-1-14-6-46,5000,-0.08036487081692652,107.6472920594483
[S0010-3] 2025-6-23-1-14-7-25,5000,-0.26290266965916914,121.96274869187384
[S0011-3] 2025-6-25-3-13-39-34,5000,5.97700772436765e-16,95.99999999999987
[S0012-3] 2025-6-26-4-11-0-17,5000,0.08698526436647169,88.10019406415609
