key,cct_mean,a,b
[S0001-5] 2025-6-13-5-14-51-28,4400,-0.03229175739145211,102.19450990957314
[S0002-5] 2025-6-13-5-15-13-47,4400,-0.04018912311288568,99.80415787623349
[S0003-5] 2025-6-13-5-15-34-21,4400,-0.20551777672839924,124.84488535596289
[S0004-5] 2025-6-13-5-15-51-45,4400,0.07450382919374901,89.5636447311616
[S0005-5] 2025-6-13-5-16-24-15,4400,-0.49705156242909543,160.11788757600783
[S0006-5] 2025-6-13-5-16-46-2,4400,-0.041749672751712666,102.14478776167348
[S0007-5] 2025-6-13-5-17-9-14,4400,0.20043456741282512,80.02012612850638
[S0008-5] 2025-6-13-5-17-30-50,4400,1.7424208888854345e-15,96.9999999999998
[S0009-5] 2025-6-16-1-14-9-49,4400,0.13843386155857332,83.48540885406382
[S0010-5] 2025-6-23-1-14-11-5,4400,0.42580995246145237,53.66480946800658
[S0011-5] 2025-6-25-3-13-43-0,4400,0.1190273829656863,85.88966266421782
[S0012-5] 2025-6-26-4-11-3-49,4400,0.28798078952223477,68.00054462826498
