key,cct_mean,a,b
[S0001-6] 2025-6-13-5-14-53-11,4100,-0.8549829123827541,195.1412309748417
[S0002-6] 2025-6-13-5-15-15-30,4100,-0.6034472195241725,164.09449993466126
[S0003-6] 2025-6-13-5-15-36-4,4100,-0.16166709435407853,116.81296981468469
[S0004-6] 2025-6-13-5-15-53-53,4100,1.373744176477147,-60.785695174258365
[S0005-6] 2025-6-13-5-16-26-2,4100,-1.3125868269702452,245.19347650197665
[S0006-6] 2025-6-13-5-16-47-38,4100,-1.4736010719084771e-15,98.00000000000014
[S0007-6] 2025-6-13-5-17-11-0,4100,-0.031850893597389046,103.50383896426396
[S0008-6] 2025-6-13-5-17-32-41,4100,-0.06267124427510587,104.1024859193145
[S0009-6] 2025-6-16-1-14-11-30,4100,-0.2432494425880602,127.27808710023128
[S0010-6] 2025-6-23-1-14-12-41,4100,-2.4378916035115,368.3301342652866
[S0011-6] 2025-6-25-3-13-44-43,4100,-0.1580896088699556,113.70537939015777
[S0012-6] 2025-6-26-4-11-5-42,4100,-0.3518129072708954,135.60100385793064
