key,cct_mean,a,b
[S0001-1] 2025-6-13-5-14-44-25,5600,-1.6941664987659761e-15,98.0000000000001
[S0002-1] 2025-6-13-5-15-6-47,5600,-1.3876954438826699,141.30181784880068
[S0003-1] 2025-6-13-5-15-27-7,5600,-0.38065648024741394,111.38340328330088
[S0004-1] 2025-6-13-5-15-45-47,5600,-0.4324158580203806,109.8304319550566
[S0005-1] 2025-6-13-5-16-16-15,5600,0.9468913753954674,64.09894668177772
[S0006-1] 2025-6-13-5-16-39-32,5600,6.038837193987898e-15,97.99999999999976
[S0007-1] 2025-6-13-5-17-1-18,5600,-1.89676553938242e-15,100.00000000000007
[S0008-1] 2025-6-13-5-17-22-42,5600,-0.8013155219560008,127.64457943932386
[S0009-1] 2025-6-16-1-14-3-45,5600,-0.05607815791967565,100.14244097659164
[S0010-1] 2025-6-23-1-14-4-0,5600,-0.15027131541081157,100.74001476273084
[S0011-1] 2025-6-25-3-13-36-4,5600,-0.30509572583209577,106.32975794593321
[S0012-1] 2025-6-26-4-10-56-35,5600,-0.48325849657114534,114.80688511271461
