key,cct_mean,a,b
[S0001-1] 2025-6-13-5-14-44-25,5600,-5.1400852594015215e-15,98.00000000000077
[S0002-1] 2025-6-13-5-15-6-47,5600,-0.8463193291464288,223.28685924930485
[S0003-1] 2025-6-13-5-15-27-7,5600,-0.06094397930946787,109.94788181561059
[S0004-1] 2025-6-13-5-15-45-47,5600,0.026727744735529156,93.43529208536991
[S0005-1] 2025-6-13-5-16-16-15,5600,0.20671253206682558,57.0415373051486
[S0006-1] 2025-6-13-5-16-39-32,5600,-4.1748452558422803e-16,98.0000000000001
[S0007-1] 2025-6-13-5-17-1-18,5600,-2.63201326273199e-15,100.0000000000004
[S0008-1] 2025-6-13-5-17-22-42,5600,0.6766510874230397,-3.156407820448484
[S0009-1] 2025-6-16-1-14-3-45,5600,0.17779001428028296,70.10653724235608
[S0010-1] 2025-6-23-1-14-4-0,5600,-0.19939137073640045,125.74050515566609
[S0011-1] 2025-6-25-3-13-36-4,5600,0.20464980750387496,67.20266720562503
[S0012-1] 2025-6-26-4-10-56-35,5600,-0.10017732162345751,114.01439971751401
