key,cct_mean,a,b
[S0001-1] 2025-6-13-5-14-44-25,5600,9.063848787818239e-16,98.00000000000017
[S0002-1] 2025-6-13-5-15-6-47,5600,0.4162553404150522,141.243024886801
[S0003-1] 2025-6-13-5-15-27-7,5600,0.11346150832495926,111.28102170797293
[S0004-1] 2025-6-13-5-15-45-47,5600,0.1306068400915975,109.86163159907397
[S0005-1] 2025-6-13-5-16-16-15,5600,-0.2789567558591337,64.69765620269989
[S0006-1] 2025-6-13-5-16-39-32,5600,8.842880490707691e-16,98.00000000000014
[S0007-1] 2025-6-13-5-17-1-18,5600,-2.3119929977342812e-15,99.99999999999972
[S0008-1] 2025-6-13-5-17-22-42,5600,0.1655148182657,117.96047808159726
[S0009-1] 2025-6-16-1-14-3-45,5600,0.012864579987798207,99.7588754556693
[S0010-1] 2025-6-23-1-14-4-0,5600,0.037449421915250206,99.81670624590431
[S0011-1] 2025-6-25-3-13-36-4,5600,0.09293279205862896,106.47621225233493
[S0012-1] 2025-6-26-4-10-56-35,5600,0.14416808055267444,114.7444325431394
