key,cct_mean,a,b
[S0001-1] 2025-6-13-5-14-44-25,5600,2.5222532009709287e-16,97.99999999999996
[S0002-1] 2025-6-13-5-15-6-47,5600,-0.34539556704783264,181.27080457006693
[S0003-1] 2025-6-13-5-15-27-7,5600,-0.045362727825105066,111.50085229065832
[S0004-1] 2025-6-13-5-15-45-47,5600,-0.0660700005560828,111.82625643298776
[S0005-1] 2025-6-13-5-16-16-15,5600,0.1448451878078917,53.72911339121254
[S0006-1] 2025-6-13-5-16-39-32,5600,-2.2912331370484913e-15,98.00000000000068
[S0007-1] 2025-6-13-5-17-1-18,5600,3.218430741511989e-15,99.99999999999913
[S0008-1] 2025-6-13-5-17-22-42,5600,0.3035229038417876,17.986681023231753
[S0009-1] 2025-6-16-1-14-3-45,5600,0.071474835098064,81.0825277840335
[S0010-1] 2025-6-23-1-14-4-0,5600,0.00918385087302754,93.03111466800843
[S0011-1] 2025-6-25-3-13-36-4,5600,0.014026868671715832,92.50325311949207
[S0012-1] 2025-6-26-4-10-56-35,5600,-0.07864825001051029,119.06882635640216
