csv_path,csv_name,n_subjects,mean_PCC,overall_PCC,mean_R2,mean_MAE
./data/prc-c920.csv,prc-c920,38,0.5656679896722463,0.423641527194443,0.019455498744238863,4.039963096216276
./data/prc-i15.csv,prc-i15,49,0.6692453731484794,0.5526784873611029,0.22059179172919377,3.829270604996066
./data/prc-i15m.csv,prc-i15m,48,0.5837814060173915,0.4926956194479166,0.12201417511330277,3.8343001373409606
