subject_id,R2,MAE,PCC
prc-i15m_002,0.3437408448841198,5.425690890823215,0.9346691594771122
prc-i15m_004,-0.4064746087272133,7.737919860897481,0.9579281633421206
prc-i15m_006,-0.1424373126640852,2.361312868194895,0.5697817607270225
prc-i15m_007,-0.22148486611939688,7.08222191057254,0.9302622152492592
prc-i15m_008,0.6989470031187964,2.4697452077179056,0.9637348192257664
prc-i15m_016,0.4935641412408327,2.2012425355542566,0.9576336909186088
prc-i15m_017,0.0206123708678575,2.9460479891426274,0.35273071885544993
prc-i15m_018,0.619989796814282,1.709761663947667,0.9781251442700565
prc-i15m_019,-0.07813473765319645,4.0944091347937315,0.627344355384883
prc-i15m_023,0.6271664467752048,2.1092994964257348,0.9828524752591996
prc-i15m_024,0.5003719954298902,1.8210492300839722,0.9869691415137862
prc-i15m_028,0.6125494176412463,3.22727630225654,0.9838848728363017
prc-i15m_029,-0.2952150158367315,6.0104944272790295,0.9754289773615348
prc-i15m_032,0.3150137503464394,2.055269358424309,0.9707802660916317
prc-i15m_034,0.5534620116590201,3.5023918077060134,0.9065870612391107
prc-i15m_036,0.5581121792316401,4.20011704003294,0.9888196525299625
prc-i15m_038,-0.679046008432671,3.910054617062902,0.30292173836320235
prc-i15m_039,0.5202746345105324,2.054989823470486,0.8944766037439664
prc-i15m_040,0.4965650677516824,4.43606406037455,0.9473853811731441
prc-i15m_041,0.4126127958730226,3.5479099664271003,0.8152572926385248
prc-i15m_042,0.3069453919400317,4.708467523918218,0.8059349706661305
prc-i15m_043,0.3700199837431817,1.7785076024726714,0.9293614667567234
prc-i15m_045,0.7308015251204376,1.509152381650714,0.9775453267075276
prc-i15m_046,0.3858800914401014,2.9405952572004863,0.8895294020015652
prc-i15m_049,0.1730460700760501,3.932064794427114,0.9500609500766104
prc-i15m_051,0.07149540389292486,4.154479634992396,0.6974190818199173
prc-i15m_052,0.6273363511813699,2.662611426948317,0.9850581553062647
prc-i15m_054,0.5781060820168361,3.561046551460029,0.8504309420987141
prc-i15m_055,0.4783539490811455,3.0951708255561394,0.9885556535540336
prc-i15m_060,0.03544499120216338,3.8086718939431843,0.6875281812299674
prc-i15m_061,0.6692037791399903,1.3308942262793981,0.871131004253072
prc-i15m_062,0.33661379137689074,5.026242909106978,0.8764572995791634
prc-i15m_063,0.1640073996126994,6.105515134762722,0.8191944018622036
prc-i15m_066,-0.11033194844572147,5.379349930577068,0.897861670517736
prc-i15m_067,0.34580705630161934,4.091726320003213,0.9891161651737885
prc-i15m_069,0.26236190299228856,2.800952911939983,0.9821895945909934
prc-i15m_071,0.22045506879566457,5.008100430250719,0.9514107101901258
prc-i15m_073,0.8051879435717395,1.4018448634150575,0.9698076939393482
prc-i15m_074,0.8038255724812345,1.7171412948583247,0.9675494588952146
prc-i15m_086,0.7494605238595264,1.4476880832179513,0.9193499525060171
prc-i15m_087,0.7129844685064575,1.5317015913347702,0.9769929348369064
prc-i15m_090,-0.48356453771783037,4.724173710215101,0.9684486279672282
prc-i15m_095,0.14768601878315812,2.430839800496861,0.8977706008936639
prc-i15m_097,0.4999598305225008,2.325467669644106,0.9264078611851276
prc-i15m_098,0.03214797344336795,3.764567262646813,0.9523763639041979
prc-i15m_101,0.38742462264270405,2.284401698233131,0.9417915718130024
prc-i15m_102,0.06689513442311557,5.036850780495418,0.7710464698922319
prc-i15m_105,-0.20789000861567075,3.4058950791772236,0.972767517855328
