subject_id,R2,MAE,PCC
prc-c920_002,0.04467915340379114,6.0640702230785175,0.380527865353114
prc-c920_004,-0.16013832616976353,7.204401025146104,0.5995047656494159
prc-c920_006,0.4297964169187589,2.3280016279817204,0.8031757686240634
prc-c920_007,-0.36111968987784593,6.828537433832086,0.3917128155920897
prc-c920_008,-1.3113233275416691,5.636777181124862,-0.16968230508066848
prc-c920_016,0.11113611459819239,3.795297818534795,0.5640154820370097
prc-c920_017,0.2174153387855483,2.693730185670605,0.9442742678130192
prc-c920_019,0.15270603545148032,3.155410110947048,0.6060299663152107
prc-c920_024,-0.5258537480883323,3.193444695023563,0.7655101930694937
prc-c920_028,0.3120207657671309,3.211986934450319,0.6283944495756064
prc-c920_029,0.6159437319031681,2.415102493784098,0.8691925173974885
prc-c920_034,-0.17052138019552743,3.3100182271020464,0.7294539608459522
prc-c920_036,0.16280418407643282,3.745800290258019,0.5781127628570091
prc-c920_037,-0.24713048821047034,3.4209660525338936,0.05527042662794682
prc-c920_039,-0.08207752903840815,3.3028344252257904,0.5572035390880866
prc-c920_040,-0.4848927864445194,4.906654934705666,0.6841066587307572
prc-c920_041,-0.22055248100817404,2.8569979675930037,0.49076847927134504
prc-c920_042,-0.28322031723634655,4.256470793241539,0.5723136602622217
prc-c920_046,-0.16613777919279937,2.6249648435226063,0.07425219347974205
prc-c920_049,0.2425094319002261,3.8432669228137204,0.7214767096252296
prc-c920_051,0.28180471913780225,2.911536571159712,0.5983128137093581
prc-c920_052,0.2241892510071618,4.165170434515713,0.7417132120893877
prc-c920_054,0.28572317766047395,5.240338804625812,0.8299970357903733
prc-c920_055,0.17597728323861006,5.62105068740657,0.7400775310457952
prc-c920_060,0.44077873090437514,2.9941755894344375,0.7834780294365438
prc-c920_062,0.09493400313743205,5.628558782225149,0.911424062327084
prc-c920_063,-0.20004417068249736,7.217300902813075,-0.17856189021802726
prc-c920_067,0.10117106391488162,4.524427230734334,0.41556528048062585
prc-c920_070,-0.10748379109759765,6.132701479768999,-0.6512481626487141
prc-c920_074,0.37906477486969925,3.040677454151906,0.7535756660691576
prc-c920_083,0.38447671125603833,3.9804965429283583,0.8117511289865704
prc-c920_090,-0.799765531700747,8.563018972498472,0.8523104834513373
prc-c920_092,-0.9931062425742918,4.136486248117994,-0.6983290884095144
prc-c920_097,0.5694413046764357,2.200605431330026,0.8367674121227011
prc-c920_100,0.4583920189505938,2.5483283185865373,0.8594703151949018
prc-c920_101,0.2676527516593057,4.062669361099967,0.5429144859876505
prc-c920_102,0.37799160905063833,2.9598093204415092,0.774341427943536
prc-c920_105,-0.10210730210121644,2.929961915160885,0.8219595721878828
