subject_id,R2,MAE,PCC
prc-c920_002,0.38591288003910873,4.6519087916171,0.953129860268715
prc-c920_004,0.05185052663001244,6.208299242130098,0.9812873226988927
prc-c920_006,0.7450187826263615,1.5449957010512716,0.9730220448620134
prc-c920_007,-0.11539857269577558,6.209344992751514,0.7867288182509975
prc-c920_008,-0.564734883006037,4.540424497451994,0.8939250561356602
prc-c920_016,-0.10408169674044987,4.141019863368569,-0.16540937948835577
prc-c920_017,0.6491940080036256,1.8448499536011704,0.9814605967499421
prc-c920_019,0.3888275081479271,2.5056053046070024,0.9848788274028102
prc-c920_024,-0.4721743879134306,2.760697540836355,0.6533773379094232
prc-c920_028,0.743663227776907,1.8863510434200885,0.9435837057920463
prc-c920_029,0.7557611605952262,1.6467547312165585,0.9638890512308878
prc-c920_034,0.2578900520998998,2.707418644548033,0.9626821557566123
prc-c920_036,0.18499813780889485,3.742124677660342,0.7239229160633682
prc-c920_037,0.14865374205783122,2.774817798022622,0.8311457997708138
prc-c920_039,0.34921651514221796,2.5181760526739843,0.9215911435811606
prc-c920_040,0.12451879178105973,3.826492181509198,0.9096714042902646
prc-c920_041,0.36340700885854493,2.020565088318242,0.8708919025714712
prc-c920_042,-0.254495618243896,4.192794018134652,0.762249952160526
prc-c920_046,0.5003013308250871,1.496445956342672,0.9148175977807504
prc-c920_049,0.34464121443521256,3.599935612967063,0.9084372986230436
prc-c920_051,0.5938773169948015,2.342879152419877,0.7961538987365215
prc-c920_052,0.5233942342917064,3.0401015035704746,0.8692281335627254
prc-c920_054,0.07050068057804215,6.5387206726258436,0.853892564657706
prc-c920_055,0.3631965775327689,5.189696521172809,0.9576526488462827
prc-c920_060,0.8058917014032232,1.5731725098691063,0.9470867623831747
prc-c920_062,0.24999884819007934,5.353565951481797,0.9716541500068283
prc-c920_063,-0.14458004297631155,6.206719563590486,0.6321478703252277
prc-c920_067,0.23579325679543883,3.7072943185036853,0.6636072783566862
prc-c920_070,0.07273916974967742,5.435767386454394,0.9053661973609213
prc-c920_074,0.7914010687664899,1.7587840251471933,0.9827522584152439
prc-c920_083,0.5808381533960366,3.4385170100050026,0.9161674937589996
prc-c920_090,-0.5770889823442074,8.082890655190035,0.9891231751855161
prc-c920_092,-0.015776389779086575,3.0857892438376573,0.9613075963809969
prc-c920_097,0.42787214643916016,2.659538687095667,0.9028428080227968
prc-c920_100,0.5859061162910691,2.4533637349183977,0.9826722680834235
prc-c920_101,0.40930672323096307,3.8941693866093137,0.8134682693305892
prc-c920_102,0.7051371545918295,1.5835256796612993,0.9524875237906675
prc-c920_105,-0.10712037891678294,2.871356117621143,0.9262717746228233
