csv_path,csv_name,n_subjects,mean_PCC,overall_PCC,mean_R2,mean_MAE
./data/prc-c920.csv,prc-c920,38,0.6340786183518958,0.4926690676600883,0.10730109603831292,3.8966273292279046
./data/prc-i15.csv,prc-i15,49,0.7852371115565858,0.6474204060808366,0.2936338932587811,3.599719426809577
./data/prc-i15m.csv,prc-i15m,48,0.7030952237235004,0.596295875831031,0.21406058376177617,3.6224199549795237
