subject_id,R2,MAE,PCC
prc-i15_002,0.48397530302465497,4.02962804010532,0.9057026811967792
prc-i15_004,-0.21824753960803656,6.632327028274312,0.8470822025076412
prc-i15_007,-0.18746345662536834,7.208625902919012,0.9540853711462882
prc-i15_008,0.7443033060089268,2.3212244813677185,0.9613172547534578
prc-i15_016,0.37119222450311207,2.500656087254017,0.722541667362006
prc-i15_017,0.7953731083460538,1.3985608943526973,0.9241567674320201
prc-i15_018,0.36496571865613237,2.3518384370447274,0.763678418533247
prc-i15_019,0.13499792856948578,4.123147671288177,0.6392823298893335
prc-i15_023,0.49429781372155734,2.6482103528080585,0.8867091323403891
prc-i15_024,0.1693118593038908,2.487493450391797,0.4341622824206892
prc-i15_028,0.34630163529334757,3.5242470111185416,0.8758412430509344
prc-i15_029,-0.2676291519407512,6.052563164126329,0.5119576417491454
prc-i15_034,0.5257879545008131,3.5783023881157594,0.871988943914775
prc-i15_036,0.25442078258998146,5.237995106554919,0.8729312785902447
prc-i15_038,0.08024326972039642,3.082436089173312,0.8472911005022205
prc-i15_039,0.1977310679253027,2.8544316539996517,0.4815933177440485
prc-i15_040,0.4822965010592768,4.24198279984946,0.866460794151701
prc-i15_041,0.2742724132724742,3.789541191368987,0.7728799497665841
prc-i15_042,0.32530285125072,3.9785955767318564,0.6900637451882214
prc-i15_045,0.7554824938560343,1.8910930793224103,0.9318235896746877
prc-i15_046,0.701703944756068,1.6542952846272134,0.9193321317630001
prc-i15_049,0.4644894225381937,3.0082929496189452,0.8918551553691653
prc-i15_051,0.25957810738970877,3.3091050701854665,0.7051751020527086
prc-i15_052,0.3932417137058679,3.5676449040148754,0.8929839221221164
prc-i15_054,0.45876041068423923,4.101548813542669,0.8015521170509414
prc-i15_055,0.19544592002081296,4.665231471590063,0.6192546757201081
prc-i15_057,0.11826613250093176,2.315501218982448,0.8499269613855979
prc-i15_060,0.6271147186006791,2.7062723889772933,0.9644148313360226
prc-i15_061,0.017133429247709775,5.563026958145662,0.34919864624199504
prc-i15_062,0.07815705650119975,5.9617472465998365,0.8208340546409869
prc-i15_063,0.01461751766978836,5.77732341925328,0.7222028173815126
prc-i15_066,0.061636714121727776,5.876383262206176,0.858433356517994
prc-i15_067,0.27723897401722475,4.273010756440446,0.9346451970552921
prc-i15_069,0.3095971774512718,2.6648834744742396,0.8375288519300951
prc-i15_070,0.26095067313471665,6.245312305655443,0.8781180290337784
prc-i15_071,0.3661567027764159,3.706674610558545,0.8046868332906449
prc-i15_073,0.6551878250885728,1.5874375483275258,0.8794677760551594
prc-i15_074,0.15615787834913586,1.9436815024602163,0.8756625945920136
prc-i15_078,0.36606979869509904,3.6265670927536404,0.9442151419842266
prc-i15_083,0.558186672593757,3.3926522114793785,0.9205122908005763
prc-i15_086,0.590282007272341,1.6414324645336753,0.7957912976409673
prc-i15_087,0.6487548453327893,1.5450280988754845,0.8932271229111872
prc-i15_090,0.18240990754784647,3.0265799147393833,0.9277234701811424
prc-i15_095,0.33944802428780096,2.23819777767113,0.8687455644319297
prc-i15_097,-0.24730167766861966,3.1643397851772175,-0.5724333380270905
prc-i15_098,0.06942239295686503,3.7505488323246094,0.7337777458161964
prc-i15_101,0.4061224648343287,3.183374488807201,0.8948548901467082
prc-i15_102,0.11336606289391504,5.487289686427533,0.8592065484614719
prc-i15_105,-0.1810501310481165,2.469967969052605,0.8441749664718465
