csv_path,csv_name,n_subjects,mean_PCC,overall_PCC,mean_R2,mean_MAE
./data/prc-c920.csv,prc-c920,45,0.3858200248244484,0.3685032909222347,-0.1399579087199701,4.619981023366886
./data/prc-i15.csv,prc-i15,56,0.5577886944256746,0.5059203859500269,0.11708758967214157,4.0551907921862105
./data/prc-i15m.csv,prc-i15m,57,0.523283441248534,0.48916531412283165,0.03198068196767279,4.0911466386312485
