subject_id,R2,MAE,PCC
prc-i15m_002,0.09999886403103131,6.6214516584578815,0.5353181948217833
prc-i15m_004,-0.3552889205672358,7.426158337209105,0.7920007452272014
prc-i15m_006,-0.56306238055485,2.982553081561941,-0.6626337322733438
prc-i15m_007,-0.6957117160163997,7.573898922345893,0.16378502137866163
prc-i15m_008,0.5950962368293556,3.0542725927801646,0.908700544276982
prc-i15m_016,0.2788498625029262,2.6856904587317834,0.6347884195663865
prc-i15m_017,-0.03394751203921187,3.3346733686438847,0.007703503579515908
prc-i15m_018,0.3786833484697453,2.3193044372414957,0.8398686528000985
prc-i15m_019,-0.10930210320974676,4.236029267140691,0.102099157040199
prc-i15m_023,0.5880705814462341,2.0323373680586148,0.8818412764081971
prc-i15m_024,0.44792447590297324,1.9041944057886362,0.7355361939430982
prc-i15m_028,0.5780029467556008,3.3503656007790177,0.8445475274212586
prc-i15m_029,-0.26457036029654146,6.055022982911945,0.5139270257399469
prc-i15m_032,-0.45477614693009394,2.880033836239855,0.32755672037788247
prc-i15m_034,0.21633450257558395,4.415327830493094,0.8301609461326711
prc-i15m_036,0.35326114996404623,4.786729942511245,0.9260608135624429
prc-i15m_038,0.10522308992944396,2.5177222028648276,0.50358146449198
prc-i15m_039,0.45632044449991693,2.191180487142205,0.7598853658962855
prc-i15m_040,0.2942770969835,5.592569880875657,0.618864516327383
prc-i15m_041,0.08673668482695573,4.027266126189918,0.29958517119741757
prc-i15m_042,-0.22531689548861888,6.424237179822793,-0.5334800461554052
prc-i15m_043,-0.26408347576404023,2.5585868154844515,0.7572173622360829
prc-i15m_045,0.5074007439284525,2.194353648668331,0.8199640058528352
prc-i15m_046,-0.02095990931204561,3.6507992837376366,0.4389145206907799
prc-i15m_049,0.22058109009917204,3.611537396956285,0.8328780255618787
prc-i15m_051,-0.013337195564329107,4.395490434715062,0.3909996346710966
prc-i15m_052,0.49189848068389186,3.169932939383719,0.8992019633490695
prc-i15m_054,0.4101623173907316,3.8575920321624215,0.7181681064994349
prc-i15m_055,0.4570617316255212,3.432934737063723,0.8993263151565897
prc-i15m_060,-0.21558622712444775,4.084241332772062,0.11727863756802637
prc-i15m_061,0.04139548582450847,2.5607888475851057,0.475897045812805
prc-i15m_062,-0.02047641996349414,5.887982041861686,0.3511852581999073
prc-i15m_063,-0.019589883153941834,6.944567468218414,0.4247525789039096
prc-i15m_066,-0.11305692409157131,5.435189607319223,0.24480025875491263
prc-i15m_067,0.3597882188704835,4.153660414312529,0.8657178103155063
prc-i15m_069,0.09743100667010407,3.0475322514664525,0.750221737384497
prc-i15m_071,-0.0025171960535324,5.563436899726231,0.8456571122084343
prc-i15m_073,0.5550966265831141,2.1239779800737035,0.8542630693306887
prc-i15m_074,0.29439072102836916,3.2368156120677916,0.5925707680398882
prc-i15m_086,0.05101541298548473,2.7071203403806843,0.33650873044119717
prc-i15m_087,0.6199841270884578,1.7409018268997842,0.9032504816175115
prc-i15m_090,-0.22105751459327938,4.04657768470265,0.8616821979219289
prc-i15m_095,0.03677938981205442,2.605238106485778,0.7600451334996359
prc-i15m_097,0.48595371593662884,2.508028953773487,0.7412256926083194
prc-i15m_098,0.06586261277449967,3.6341071989975773,0.7632762747375514
prc-i15m_101,0.3979999079351011,2.109377399184065,0.7895538370940789
prc-i15m_102,0.1290776673990821,5.055994676435356,0.7038444747058555
prc-i15m_105,-0.2513373551910565,3.3186206941412673,0.8534089739117271
