subject_id,R2,MAE,PCC
prc-i15m_002,0.012071173185955186,6.709317473267386,0.5762792513944937
prc-i15m_004,-0.18417601852235022,7.083696553248685,0.8619732159287988
prc-i15m_006,-0.10633224269196395,2.4893548867564252,-0.11587829338796292
prc-i15m_007,-0.6122617326902984,7.649780215789393,0.42335920689343715
prc-i15m_008,0.5185663317737214,3.404106433199767,0.9342923165392156
prc-i15m_016,0.2710846379674954,2.5966040343086165,0.7817842864167229
prc-i15m_017,0.11267318977455631,2.9609758520345277,0.5130633506939013
prc-i15m_018,0.31725765897281655,2.413340744302822,0.8865980907272778
prc-i15m_019,-0.3011389948891694,4.6794602850736755,-0.37302066371451215
prc-i15m_023,0.5229033934751073,2.213028188381558,0.8841339483423305
prc-i15m_024,0.09312226853353411,2.4441089378731613,0.4604439974419121
prc-i15m_028,0.3470836300552492,3.940740466566378,0.8521203227187639
prc-i15m_029,-0.18518845185278132,5.911486566615716,0.5615614423667084
prc-i15m_032,-0.2959245204757541,2.797738414089894,0.5537638088073518
prc-i15m_034,0.24510594950088493,4.224071213520036,0.7841014455297474
prc-i15m_036,0.14715438203526432,5.528522762345838,0.7391398168058714
prc-i15m_038,0.030293253600550685,2.9294337798589187,0.6663482931231344
prc-i15m_039,0.5610022114784541,2.1373065621887757,0.9348732056754557
prc-i15m_040,0.20919372239685652,5.4739296103307735,0.6814304497503594
prc-i15m_041,-0.018711835995872228,4.28938455406553,0.1212994407939048
prc-i15m_042,0.19045442658000966,5.451184183734862,0.5186049581885103
prc-i15m_043,0.15326795259597936,2.1836723031417575,0.8501207739994605
prc-i15m_045,0.23860483269653177,2.7877602702445743,0.7890563504000616
prc-i15m_046,0.2879774196663921,3.333052917689301,0.8597409542346417
prc-i15m_049,0.09491586072208902,4.050303901056743,0.7986901300893232
prc-i15m_051,0.0947987854386162,4.115222095284221,0.49025267324915117
prc-i15m_052,0.15827289410273382,4.210397948126469,0.7352613388959867
prc-i15m_054,0.34756550065067493,4.0248714085825625,0.6862402008403281
prc-i15m_055,0.40834962903400296,3.7002361813469644,0.8715737295305896
prc-i15m_060,-0.322028749078608,4.370501048123452,-0.06007642807658451
prc-i15m_061,0.2746909902329796,2.1067086523146337,0.7016445564347705
prc-i15m_062,-0.09046195856918926,6.046108214328781,0.29641016107607715
prc-i15m_063,0.0048181658540613626,6.792270540091643,0.6965506772866357
prc-i15m_066,-0.18303207801225385,5.697620743845788,0.23680491484187488
prc-i15m_067,0.27666239774128853,4.623955214144139,0.8478730567807764
prc-i15m_069,0.06809508611438064,3.106134258021286,0.7005446155915072
prc-i15m_071,0.03547791043278592,5.590372020169555,0.8164338025282845
prc-i15m_073,0.5428795959055718,2.1763582401736477,0.8622001469327893
prc-i15m_074,0.1989260431878247,3.5559426788447497,0.5423820848911513
prc-i15m_086,0.19271394436421063,2.527216904232728,0.56617577917277
prc-i15m_087,0.4685125363380941,2.027129527670052,0.8368800111210623
prc-i15m_090,-0.21608128729873655,3.8989099882120697,0.8006558950663935
prc-i15m_095,0.10764555571181877,2.5423274933480275,0.7165242516822433
prc-i15m_097,0.3406598738668556,2.8514556967567737,0.7198631176607356
prc-i15m_098,-0.06379193464263344,4.151485900464982,-0.3084685156154812
prc-i15m_101,0.06534598766312338,2.7949480569090404,0.42353611881564435
prc-i15m_102,0.09473210915294228,5.464897355017779,0.6979997707006302
prc-i15m_105,-0.43915819035881376,3.6878224029626105,0.6756468979323604
